Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2018-08-08 07:24:08,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:25:00,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:33:22,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:33:52,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:35:05,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:38:12,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-08 07:39:02,VR2W-125886,A69-1303-4080,,,,,Aggersund
2018-08-16 13:45:37,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-16 13:46:13,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 04:40:24,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 04:41:25,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 04:43:47,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 04:44:17,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 04:54:48,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:00:18,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:05:18,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:05:45,VR2W-131090,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:09:08,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:10:36,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:15:11,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:16:24,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:17:18,VR2W-131092,A69-1303-4080,,,,,Sundstrup
2018-08-17 05:18:22,VR2W-131092,A69-1303-4080,,,,,Sundstrup
